manual_transcript,source,path
苏州今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0979.wav
我想点播艾利之书,video,/home/v2129375/dataset/tts_audio/audio_0980.wav
岳阳市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0981.wav
我想点播《二零零一漫游太空》,video,/home/v2129375/dataset/tts_audio/audio_0982.wav
盘锦市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0983.wav
我想看电视剧老九门,video,/home/v2129375/dataset/tts_audio/audio_0984.wav
我想看毛泽东的纪录片,video,/home/v2129375/dataset/tts_audio/audio_0985.wav
嘉义市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0986.wav
我想点播电视剧《龙门飞甲》。,video,/home/v2129375/dataset/tts_audio/audio_0987.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0988.wav
台北天气如何？,city,/home/v2129375/dataset/tts_audio/audio_0989.wav
我想看电视剧《十万个为什么》。,video,/home/v2129375/dataset/tts_audio/audio_0990.wav
我想听赵雷的《茄子》,music,/home/v2129375/dataset/tts_audio/audio_0991.wav
我想看张博士的电视剧,video,/home/v2129375/dataset/tts_audio/audio_0992.wav
安阳今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0993.wav
我想看电视剧西线无战事,video,/home/v2129375/dataset/tts_audio/audio_0994.wav
我想看《猩球崛起》,video,/home/v2129375/dataset/tts_audio/audio_0995.wav
我想点播戴升的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_0996.wav
抚顺市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0997.wav
我想看点播视频迷失的星,video,/home/v2129375/dataset/tts_audio/audio_0998.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_0999.wav
毕节市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1000.wav
伊犁自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1001.wav
纽约的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1002.wav
我想点播《流星雨》,video,/home/v2129375/dataset/tts_audio/audio_1003.wav
临夏州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1004.wav
怀化市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1005.wav
我想看春天里的视频。,video,/home/v2129375/dataset/tts_audio/audio_1006.wav
我想听莫扎特的交响曲第41号,music,/home/v2129375/dataset/tts_audio/audio_1007.wav
肇庆市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1008.wav
我想点播汪峰的音乐,music,/home/v2129375/dataset/tts_audio/audio_1009.wav
我想看超凡的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1010.wav
我想听刘涛的音乐,music,/home/v2129375/dataset/tts_audio/audio_1011.wav
大连天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1012.wav
我想点播吴若希的音乐,music,/home/v2129375/dataset/tts_audio/audio_1013.wav
北京市的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1014.wav
汉中市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1015.wav
四平市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1016.wav
天津今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1017.wav
我想点播宋孟君的音乐,music,/home/v2129375/dataset/tts_audio/audio_1018.wav
衢州今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1019.wav
莆田市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1020.wav
我想看绝世高手的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1021.wav
瓦房店市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1022.wav
昆明的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1023.wav
新余市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1024.wav
汕尾的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1025.wav
我想点播丰台五小的音乐,music,/home/v2129375/dataset/tts_audio/audio_1026.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1027.wav
蚌埠的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1028.wav
我想点播央措柯秀,music,/home/v2129375/dataset/tts_audio/audio_1029.wav
我想点播《速度与激情》,video,/home/v2129375/dataset/tts_audio/audio_1030.wav
我想点播刘若英的音乐,music,/home/v2129375/dataset/tts_audio/audio_1031.wav
我想点播筷子兄弟的音乐,music,/home/v2129375/dataset/tts_audio/audio_1032.wav
我想看电视剧家庭的朋友,video,/home/v2129375/dataset/tts_audio/audio_1033.wav
我想看战狼的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1034.wav
我想看电影大脑越狱,video,/home/v2129375/dataset/tts_audio/audio_1035.wav
我想看第三个人的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1036.wav
我想看电视剧体热,video,/home/v2129375/dataset/tts_audio/audio_1037.wav
我想点播朴容仁的音乐,music,/home/v2129375/dataset/tts_audio/audio_1038.wav
成都市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1039.wav
我想点播小青蛙的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1040.wav
我想点播方童的音乐,music,/home/v2129375/dataset/tts_audio/audio_1041.wav
我想点播齐秦的《青花瓷》,music,/home/v2129375/dataset/tts_audio/audio_1042.wav
我想点播何家劲的音乐,music,/home/v2129375/dataset/tts_audio/audio_1043.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1044.wav
我想点播万继红的音乐,music,/home/v2129375/dataset/tts_audio/audio_1045.wav
三亚市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1046.wav
我想点播柠檬的音乐,music,/home/v2129375/dataset/tts_audio/audio_1047.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1048.wav
我想点播《超级美少女》,video,/home/v2129375/dataset/tts_audio/audio_1049.wav
我想看点播视频《无因的反叛》。,video,/home/v2129375/dataset/tts_audio/audio_1050.wav
我想点播刘和刚的音乐,music,/home/v2129375/dataset/tts_audio/audio_1051.wav
我想点播《极限挑战》,video,/home/v2129375/dataset/tts_audio/audio_1052.wav
波士顿的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1053.wav
辽宁省的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1054.wav
濮阳市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1055.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1056.wav
我想点播宝宝巴士的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1057.wav
湘潭天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1058.wav
我想看蜘蛛的电影,video,/home/v2129375/dataset/tts_audio/audio_1059.wav
我想看恐龙的纪录片,video,/home/v2129375/dataset/tts_audio/audio_1060.wav
深圳天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1061.wav
我想点播马玉萍的音乐,music,/home/v2129375/dataset/tts_audio/audio_1062.wav
开封天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1063.wav
大兴安岭的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1064.wav
西双版纳州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1065.wav
郑州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1066.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1067.wav
凉山的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1068.wav
我想点播电视剧《流寇志》。,video,/home/v2129375/dataset/tts_audio/audio_1069.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1070.wav
遵义的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1071.wav
我想点播小燕子的歌,video,/home/v2129375/dataset/tts_audio/audio_1072.wav
我想看鹿鼎记的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1073.wav
我想看电影卧虎藏龙,video,/home/v2129375/dataset/tts_audio/audio_1074.wav
常州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1075.wav
湘潭市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1076.wav
我想点播红高粱的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1077.wav
漳州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1078.wav
北海的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1079.wav
我想点播电视剧《明月几时有》。,video,/home/v2129375/dataset/tts_audio/audio_1080.wav
我想点播张雨生的音乐,music,/home/v2129375/dataset/tts_audio/audio_1081.wav
佳木斯的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1082.wav
德宏自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1083.wav
驻马店的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1084.wav
上海今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1085.wav
昌吉自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1086.wav
我想点播电影《电影四十三》。,video,/home/v2129375/dataset/tts_audio/audio_1087.wav
我想看电视剧大梦想家,video,/home/v2129375/dataset/tts_audio/audio_1088.wav
博尔塔拉州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1089.wav
洛阳市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1090.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1091.wav
我想看11岁的电视剧。,video,/home/v2129375/dataset/tts_audio/audio_1092.wav
我想听刘德华的歌曲,music,/home/v2129375/dataset/tts_audio/audio_1093.wav
我想点播兔小贝儿歌的三个和尚的点播视频。,video,/home/v2129375/dataset/tts_audio/audio_1094.wav
延边自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1095.wav
周口市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1096.wav
我想看电视剧没有共产党就没有新中国,video,/home/v2129375/dataset/tts_audio/audio_1097.wav
沈阳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1098.wav
我想点播五月天的《心之所向》,music,/home/v2129375/dataset/tts_audio/audio_1099.wav
丽江的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1100.wav
三明市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1101.wav
南阳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1102.wav
我想点播郑丽君的音乐,music,/home/v2129375/dataset/tts_audio/audio_1103.wav
果洛自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1104.wav
吉林的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1105.wav
我想点播小娟与一峰的音乐,music,/home/v2129375/dataset/tts_audio/audio_1106.wav
我想点播电视剧轩辕剑之汉之云,video,/home/v2129375/dataset/tts_audio/audio_1107.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1108.wav
首尔的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1109.wav
我想点播刘洪刚的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1110.wav
我想点播米奇妙妙屋,video,/home/v2129375/dataset/tts_audio/audio_1111.wav
我想点播电视剧杀手十三上,video,/home/v2129375/dataset/tts_audio/audio_1112.wav
我想点播盲人追凶,video,/home/v2129375/dataset/tts_audio/audio_1113.wav
我想点播伍佰的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1114.wav
我想点播郭津彤的《囚鸟》,music,/home/v2129375/dataset/tts_audio/audio_1115.wav
武威的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1116.wav
我想看电视剧人民的名义,video,/home/v2129375/dataset/tts_audio/audio_1117.wav
乌鲁木齐的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1118.wav
我想点播电视剧《将军的选择》。,video,/home/v2129375/dataset/tts_audio/audio_1119.wav
我想点播西游记,video,/home/v2129375/dataset/tts_audio/audio_1120.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1121.wav
我想点播兔小贝儿歌,video,/home/v2129375/dataset/tts_audio/audio_1122.wav
墨尔本的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1123.wav
我想看电视剧放逐香港版,video,/home/v2129375/dataset/tts_audio/audio_1124.wav
我想点播电视剧大好时光,video,/home/v2129375/dataset/tts_audio/audio_1125.wav
我想看闪电侠,video,/home/v2129375/dataset/tts_audio/audio_1126.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1127.wav
南昌的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1128.wav
合肥今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1129.wav
钦州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1130.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1131.wav
我想点播周彦宏的音乐,music,/home/v2129375/dataset/tts_audio/audio_1132.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1133.wav
我想看电影北京遇上西雅图,video,/home/v2129375/dataset/tts_audio/audio_1134.wav
丽水天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1135.wav
我想看《熊出没》变形记。,video,/home/v2129375/dataset/tts_audio/audio_1136.wav
我想点播电视剧赌霸,video,/home/v2129375/dataset/tts_audio/audio_1137.wav
我想点播刘欢的《你是我的》,music,/home/v2129375/dataset/tts_audio/audio_1138.wav
我想点播辛萌的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1139.wav
我想点播蒙面唱将猜猜猜,video,/home/v2129375/dataset/tts_audio/audio_1140.wav
南通市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1141.wav
我想点播小猪佩奇,video,/home/v2129375/dataset/tts_audio/audio_1142.wav
首尔的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1143.wav
通辽的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1144.wav
衡阳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1145.wav
我想看大头儿子和小头爸爸的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1146.wav
庆阳市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1147.wav
我想点播小老鼠上灯台偷油吃下不来,video,/home/v2129375/dataset/tts_audio/audio_1148.wav
我想点播乌兰托娅的音乐,music,/home/v2129375/dataset/tts_audio/audio_1149.wav
重庆市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1150.wav
清远市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1151.wav
我想点播陈冠希的音乐,music,/home/v2129375/dataset/tts_audio/audio_1152.wav
我想点播开心儿歌数鸭子,video,/home/v2129375/dataset/tts_audio/audio_1153.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1154.wav
我想看电影《美人鱼》。,video,/home/v2129375/dataset/tts_audio/audio_1155.wav
我想点播李雪雅的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1156.wav
珠海市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1157.wav
梅州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1158.wav
我想点播谭咏麟的《蓝色时光》,music,/home/v2129375/dataset/tts_audio/audio_1159.wav
我想看金刚狼的电影,video,/home/v2129375/dataset/tts_audio/audio_1160.wav
昌吉州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1161.wav
湖州市今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1162.wav
雅安的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1163.wav
潮州的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1164.wav
我想点播潘玮柏的音乐,music,/home/v2129375/dataset/tts_audio/audio_1165.wav
榆林的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1166.wav
我想点播《超级飞侠》,video,/home/v2129375/dataset/tts_audio/audio_1167.wav
我想看电视剧狼人杀,video,/home/v2129375/dataset/tts_audio/audio_1168.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1169.wav
我想点播虎豹小霸王,video,/home/v2129375/dataset/tts_audio/audio_1170.wav
我想看电视剧麻辣变形计,video,/home/v2129375/dataset/tts_audio/audio_1171.wav
我想点播电视剧壹起去旅行,video,/home/v2129375/dataset/tts_audio/audio_1172.wav
我想点播张学友的音乐,music,/home/v2129375/dataset/tts_audio/audio_1173.wav
我想点播黄蓉的音乐,music,/home/v2129375/dataset/tts_audio/audio_1174.wav
洛阳的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1175.wav
我想点播弗雷德乐队的音乐。,music,/home/v2129375/dataset/tts_audio/audio_1176.wav
我想听邓紫棋的音乐,music,/home/v2129375/dataset/tts_audio/audio_1177.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1178.wav
我想点播尹子璐的音乐,music,/home/v2129375/dataset/tts_audio/audio_1179.wav
黔西南布依族苗族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1180.wav
怒江自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1181.wav
我想点播曹芙嘉的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1182.wav
我想看乌龙特工的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1183.wav
我想点播芭比娃娃梦想屋。,video,/home/v2129375/dataset/tts_audio/audio_1184.wav
邵阳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1185.wav
我想看点播视频西海固纪事,video,/home/v2129375/dataset/tts_audio/audio_1186.wav
我想点播金木晨的《我的爱》,music,/home/v2129375/dataset/tts_audio/audio_1187.wav
我想点播刀妹的音乐,music,/home/v2129375/dataset/tts_audio/audio_1188.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1189.wav
荆门市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1190.wav
我想点播欧姐的音乐,music,/home/v2129375/dataset/tts_audio/audio_1191.wav
梧州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1192.wav
赣州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1193.wav
我想点播电视剧战壕,video,/home/v2129375/dataset/tts_audio/audio_1194.wav
我想看史密斯先生去华盛顿的剧集。,video,/home/v2129375/dataset/tts_audio/audio_1195.wav
天津市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1196.wav
我想点播《奥特曼》,video,/home/v2129375/dataset/tts_audio/audio_1197.wav
我想点播唐媛的汤圆,music,/home/v2129375/dataset/tts_audio/audio_1198.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1199.wav
我想看电视剧拜托拿稳,video,/home/v2129375/dataset/tts_audio/audio_1200.wav
贵阳的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1201.wav
保定的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1202.wav
平凉的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1203.wav
临夏市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1204.wav
广安市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1205.wav
我想点播《猫和老鼠》,video,/home/v2129375/dataset/tts_audio/audio_1206.wav
我想点播电视剧细胞,video,/home/v2129375/dataset/tts_audio/audio_1207.wav
我想看美丽生活的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1208.wav
张家口的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1209.wav
我想看点播视频《龟兔赛跑》。,video,/home/v2129375/dataset/tts_audio/audio_1210.wav
高雄市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1211.wav
我想点播李馨巧的音乐,music,/home/v2129375/dataset/tts_audio/audio_1212.wav
呼和浩特市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1213.wav
我想点播李行亮的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1214.wav
凉山彝族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1215.wav
北海市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1216.wav
我想看电视剧一夜风流,video,/home/v2129375/dataset/tts_audio/audio_1217.wav
我想点播龙梅子冷漠的音乐,music,/home/v2129375/dataset/tts_audio/audio_1218.wav
甘南的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1219.wav
抚州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1220.wav
台北天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1221.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1222.wav
酒泉的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1223.wav
我想点播曲婉婷的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1224.wav
鹤壁的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1225.wav
柏林的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1226.wav
苏州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1227.wav
我想看电视剧校花的贴身高手,video,/home/v2129375/dataset/tts_audio/audio_1228.wav
我想点播张信哲的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1229.wav
济南今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1230.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1231.wav
我想看老鼠的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1232.wav
南平市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1233.wav
我想点播《猩球崛起》三集,video,/home/v2129375/dataset/tts_audio/audio_1234.wav
本溪市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1235.wav
南平的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1236.wav
我想点播《教父》,video,/home/v2129375/dataset/tts_audio/audio_1237.wav
武汉的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1238.wav
我想看兔小贝的故事,video,/home/v2129375/dataset/tts_audio/audio_1239.wav
双鸭山市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1240.wav
廊坊市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1241.wav
本溪的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1242.wav
我想看《开心俱乐部》,video,/home/v2129375/dataset/tts_audio/audio_1243.wav
休斯顿的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1244.wav
我想点播云雀合唱团的音乐,music,/home/v2129375/dataset/tts_audio/audio_1245.wav
我想点播电视剧《吉恩的妻子》。,video,/home/v2129375/dataset/tts_audio/audio_1246.wav
我想点播史俊威的音乐,music,/home/v2129375/dataset/tts_audio/audio_1247.wav
我想点播冯翰铭的音乐,music,/home/v2129375/dataset/tts_audio/audio_1248.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1249.wav
巴彦淖尔的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1250.wav
我想点播陆逖的音乐,music,/home/v2129375/dataset/tts_audio/audio_1251.wav
伊犁州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1252.wav
我想点播陈婷的音乐,music,/home/v2129375/dataset/tts_audio/audio_1253.wav
嘉峪关市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1254.wav
我想点播《疯狂外星人》,video,/home/v2129375/dataset/tts_audio/audio_1255.wav
我想点播李玉刚的音乐,music,/home/v2129375/dataset/tts_audio/audio_1256.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1257.wav
我想看电视剧《在人间》。,video,/home/v2129375/dataset/tts_audio/audio_1258.wav
昭通的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1259.wav
日喀则的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1260.wav
博尔塔拉蒙古自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1261.wav
我想看点播视频《野战排》。,video,/home/v2129375/dataset/tts_audio/audio_1262.wav
宝鸡市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1263.wav
我想点播电视剧《十里桃花》。,video,/home/v2129375/dataset/tts_audio/audio_1264.wav
温州今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1265.wav
秦皇岛市的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1266.wav
我想看演员的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1267.wav
我想点播克里斯托弗的音乐,music,/home/v2129375/dataset/tts_audio/audio_1268.wav
我想看电影愤怒的公牛,video,/home/v2129375/dataset/tts_audio/audio_1269.wav
基隆的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1270.wav
文山自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1271.wav
曲靖市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1272.wav
我想点播电视剧醉玲珑,video,/home/v2129375/dataset/tts_audio/audio_1273.wav
我想点播可儿的音乐,music,/home/v2129375/dataset/tts_audio/audio_1274.wav
我想点播安东的《无名之辈》,music,/home/v2129375/dataset/tts_audio/audio_1275.wav
我想点播宝宝巴士的音乐,music,/home/v2129375/dataset/tts_audio/audio_1276.wav
我想看电视剧举国之重,video,/home/v2129375/dataset/tts_audio/audio_1277.wav
我想点播电视剧《落在树梢》。,video,/home/v2129375/dataset/tts_audio/audio_1278.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1279.wav
克拉玛依市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1280.wav
我想点播电视剧灰姑娘,video,/home/v2129375/dataset/tts_audio/audio_1281.wav
恩施自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1282.wav
中山市今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1283.wav
鸡西市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1284.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1285.wav
我想点播黑豹乐队的音乐,music,/home/v2129375/dataset/tts_audio/audio_1286.wav
南宁市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1287.wav
嘉兴今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1288.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1289.wav
菏泽的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1290.wav
我想点播《熊熊乐园》,video,/home/v2129375/dataset/tts_audio/audio_1291.wav
泉州的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1292.wav
吴忠天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1293.wav
我想点播电视剧《地球最后的夜晚》。,video,/home/v2129375/dataset/tts_audio/audio_1294.wav
我想点播电视剧炉香赞佛,video,/home/v2129375/dataset/tts_audio/audio_1295.wav
衡阳市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1296.wav
七台河的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1297.wav
果洛的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1298.wav
我想点播《冰雪奇缘》,video,/home/v2129375/dataset/tts_audio/audio_1299.wav
我想点播电视剧新同居时代,video,/home/v2129375/dataset/tts_audio/audio_1300.wav
我想点播吴俊泽的音乐,music,/home/v2129375/dataset/tts_audio/audio_1301.wav
我想点播电视剧唐人街探案二,video,/home/v2129375/dataset/tts_audio/audio_1302.wav
我想看东京很热的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1303.wav
旧金山的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1304.wav
我想看电视剧雪花膏离奇命案,video,/home/v2129375/dataset/tts_audio/audio_1305.wav
