manual_transcript,path,source
我想点播珍纳的《你是我的》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0858.wav,music
我想点播苏童童的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0859.wav,music
汉中今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0860.wav,city
我想点播电视剧唐人街探案,/home/v2129375/dataset/tts_audio_diff_ref/audio_0861.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0862.wav,city
我想点播电视剧《爷爷为我打月饼》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_0863.wav,video
华盛顿的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0864.wav,city
太原的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0865.wav,city
我想听梁静茹的《故城》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0866.wav,music
伊犁哈萨克自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0867.wav,city
我想点播电视剧读书郎,/home/v2129375/dataset/tts_audio_diff_ref/audio_0868.wav,video
我想点播韩红的《月光》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0869.wav,music
我想点播电视剧《巧虎来了》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_0870.wav,video
我想看电视剧《格纳尔》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_0871.wav,video
我想看老虎的电影,/home/v2129375/dataset/tts_audio_diff_ref/audio_0872.wav,video
绍兴市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0873.wav,city
通化的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0874.wav,city
鄂州的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0875.wav,city
普洱的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0876.wav,city
我想点播粉红猪小妹,/home/v2129375/dataset/tts_audio_diff_ref/audio_0877.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0878.wav,city
我想点播梁晨的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0879.wav,music
我想看点播视频《赌徒砍杀队》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_0880.wav,video
临沂的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0881.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0882.wav,city
黔东南苗族侗族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0883.wav,city
我想看我的前半生的剧集,/home/v2129375/dataset/tts_audio_diff_ref/audio_0884.wav,video
我想点播王杰的囚鸟,/home/v2129375/dataset/tts_audio_diff_ref/audio_0885.wav,music
兰州市的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0886.wav,city
成都的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0887.wav,city
绥化市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0888.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0889.wav,city
黑河市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0890.wav,city
我想看电视剧刷牙,/home/v2129375/dataset/tts_audio_diff_ref/audio_0891.wav,video
泉州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0892.wav,city
朔州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0893.wav,city
我想点播李冈的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0894.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0895.wav,city
汕尾市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0896.wav,city
淮北的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0897.wav,city
我想看拆弹专家的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_0898.wav,video
我想点播黄品源的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0899.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0900.wav,city
宜宾市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0901.wav,city
我想点播王俊凯的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0902.wav,music
我想点播王霞的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0903.wav,music
我想点播张微的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0904.wav,music
淮南的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0905.wav,city
黔东南苗族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0906.wav,city
青岛市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0907.wav,city
我想点播电视剧逍遥骑士,/home/v2129375/dataset/tts_audio_diff_ref/audio_0908.wav,video
张家口市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0909.wav,city
我想点播恐龙世界的剧集,/home/v2129375/dataset/tts_audio_diff_ref/audio_0910.wav,video
黔南自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0911.wav,city
我想看邮件的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_0912.wav,video
我想点播小跳蛙,/home/v2129375/dataset/tts_audio_diff_ref/audio_0913.wav,video
四平的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0914.wav,city
我想点播《童趣大冒险》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0915.wav,video
巴黎今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0916.wav,city
高雄天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0917.wav,city
长沙今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0918.wav,city
文山苗族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0919.wav,city
青岛市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0920.wav,city
南阳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0921.wav,city
拉萨市的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0922.wav,city
我想看电视剧热情似火,/home/v2129375/dataset/tts_audio_diff_ref/audio_0923.wav,video
中卫的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0924.wav,city
安康的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0925.wav,city
绥化的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0926.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0927.wav,city
我想点播《幻影忍者》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0928.wav,video
我想点播电视剧只有妈妈好,/home/v2129375/dataset/tts_audio_diff_ref/audio_0929.wav,video
我想点播电视剧痴汉男,/home/v2129375/dataset/tts_audio_diff_ref/audio_0930.wav,video
我想点播四千金的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0931.wav,music
孝感的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0932.wav,city
我想看芭比的电影,/home/v2129375/dataset/tts_audio_diff_ref/audio_0933.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0934.wav,city
我想点播傅滢滢的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0935.wav,music
香格里拉市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0936.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0937.wav,city
贺州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0938.wav,city
来宾市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0939.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0940.wav,city
我想点播电视剧何以笙箫默,/home/v2129375/dataset/tts_audio_diff_ref/audio_0941.wav,video
我想点播舒伯特的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0942.wav,music
我想点播贾斯汀比伯的《Love Yourself》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0943.wav,music
南宁的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0944.wav,city
太原市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0945.wav,city
福州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0946.wav,city
我想点播《金刚》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0947.wav,video
乌兰察布的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0948.wav,city
张家界的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0949.wav,city
我想点播王蓉的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0950.wav,music
我想点播电视剧零冲击生活,/home/v2129375/dataset/tts_audio_diff_ref/audio_0951.wav,video
我想点播祝锵博的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0952.wav,music
我想点播张忆亚的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0953.wav,music
我想点播亲子游戏,/home/v2129375/dataset/tts_audio_diff_ref/audio_0954.wav,video
宁德的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0955.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0956.wav,city
我想看电视剧《爱情保卫战》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_0957.wav,video
张家界的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0958.wav,city
汕头今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0959.wav,city
泰安的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0960.wav,city
新竹市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0961.wav,city
我想点播张怀秋的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0962.wav,music
我想看电视剧天生无才,/home/v2129375/dataset/tts_audio_diff_ref/audio_0963.wav,video
龙岩的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0964.wav,city
保山的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0965.wav,city
丹东市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0966.wav,city
纽约的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0967.wav,city
我想点播阿力的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0968.wav,music
黔南布依族苗族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0969.wav,city
胡志明市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0970.wav,city
我想看电视剧无穷的欲望,/home/v2129375/dataset/tts_audio_diff_ref/audio_0971.wav,video
我想点播祁隆的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0972.wav,music
我想点播幻小梦,/home/v2129375/dataset/tts_audio_diff_ref/audio_0973.wav,music
我想点播腾格尔的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0974.wav,music
济南今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0975.wav,city
我想点播罗子舒的《茉莉花》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0976.wav,music
我想点播庄心妍的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_0977.wav,music
我想点播裘斯的《The Chain》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0978.wav,music
苏州今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0979.wav,city
我想点播艾利之书,/home/v2129375/dataset/tts_audio_diff_ref/audio_0980.wav,video
岳阳市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0981.wav,city
我想点播《二零零一漫游太空》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0982.wav,video
盘锦市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0983.wav,city
我想看电视剧老九门,/home/v2129375/dataset/tts_audio_diff_ref/audio_0984.wav,video
我想看毛泽东的纪录片,/home/v2129375/dataset/tts_audio_diff_ref/audio_0985.wav,video
嘉义市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0986.wav,city
我想点播电视剧《龙门飞甲》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_0987.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0988.wav,city
台北天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0989.wav,city
我想看电视剧《十万个为什么》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_0990.wav,video
我想听赵雷的《茄子》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0991.wav,music
我想看张博士的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_0992.wav,video
安阳今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0993.wav,city
我想看电视剧西线无战事,/home/v2129375/dataset/tts_audio_diff_ref/audio_0994.wav,video
我想看《猩球崛起》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0995.wav,video
我想点播戴升的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_0996.wav,music
抚顺市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0997.wav,city
我想看点播视频迷失的星,/home/v2129375/dataset/tts_audio_diff_ref/audio_0998.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_0999.wav,city
毕节市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1000.wav,city
伊犁自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1001.wav,city
纽约的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1002.wav,city
我想点播《流星雨》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1003.wav,video
临夏州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1004.wav,city
怀化市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1005.wav,city
我想看春天里的视频。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1006.wav,video
我想听莫扎特的交响曲第41号,/home/v2129375/dataset/tts_audio_diff_ref/audio_1007.wav,music
肇庆市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1008.wav,city
我想点播汪峰的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1009.wav,music
我想看超凡的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1010.wav,video
我想听刘涛的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1011.wav,music
大连天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1012.wav,city
我想点播吴若希的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1013.wav,music
北京市的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1014.wav,city
汉中市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1015.wav,city
四平市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1016.wav,city
天津今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1017.wav,city
我想点播宋孟君的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1018.wav,music
衢州今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1019.wav,city
莆田市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1020.wav,city
我想看绝世高手的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1021.wav,video
瓦房店市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1022.wav,city
昆明的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1023.wav,city
新余市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1024.wav,city
汕尾的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1025.wav,city
我想点播丰台五小的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1026.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1027.wav,city
蚌埠的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1028.wav,city
我想点播央措柯秀,/home/v2129375/dataset/tts_audio_diff_ref/audio_1029.wav,music
我想点播《速度与激情》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1030.wav,video
我想点播刘若英的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1031.wav,music
我想点播筷子兄弟的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1032.wav,music
我想看电视剧家庭的朋友,/home/v2129375/dataset/tts_audio_diff_ref/audio_1033.wav,video
我想看战狼的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1034.wav,video
我想看电影大脑越狱,/home/v2129375/dataset/tts_audio_diff_ref/audio_1035.wav,video
我想看第三个人的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1036.wav,video
我想看电视剧体热,/home/v2129375/dataset/tts_audio_diff_ref/audio_1037.wav,video
我想点播朴容仁的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1038.wav,music
成都市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1039.wav,city
我想点播小青蛙的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1040.wav,video
我想点播方童的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1041.wav,music
我想点播齐秦的《青花瓷》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1042.wav,music
我想点播何家劲的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1043.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1044.wav,city
我想点播万继红的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1045.wav,music
三亚市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1046.wav,city
我想点播柠檬的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1047.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1048.wav,city
我想点播《超级美少女》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1049.wav,video
我想看点播视频《无因的反叛》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1050.wav,video
我想点播刘和刚的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1051.wav,music
我想点播《极限挑战》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1052.wav,video
波士顿的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1053.wav,city
辽宁省的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1054.wav,city
濮阳市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1055.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1056.wav,city
我想点播宝宝巴士的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1057.wav,video
湘潭天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1058.wav,city
我想看蜘蛛的电影,/home/v2129375/dataset/tts_audio_diff_ref/audio_1059.wav,video
我想看恐龙的纪录片,/home/v2129375/dataset/tts_audio_diff_ref/audio_1060.wav,video
深圳天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1061.wav,city
我想点播马玉萍的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1062.wav,music
开封天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1063.wav,city
大兴安岭的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1064.wav,city
西双版纳州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1065.wav,city
郑州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1066.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1067.wav,city
凉山的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1068.wav,city
我想点播电视剧《流寇志》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1069.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1070.wav,city
遵义的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1071.wav,city
我想点播小燕子的歌,/home/v2129375/dataset/tts_audio_diff_ref/audio_1072.wav,video
我想看鹿鼎记的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1073.wav,video
我想看电影卧虎藏龙,/home/v2129375/dataset/tts_audio_diff_ref/audio_1074.wav,video
常州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1075.wav,city
湘潭市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1076.wav,city
我想点播红高粱的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1077.wav,video
漳州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1078.wav,city
北海的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1079.wav,city
我想点播电视剧《明月几时有》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1080.wav,video
我想点播张雨生的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1081.wav,music
佳木斯的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1082.wav,city
德宏自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1083.wav,city
驻马店的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1084.wav,city
上海今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1085.wav,city
昌吉自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1086.wav,city
我想点播电影《电影四十三》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1087.wav,video
我想看电视剧大梦想家,/home/v2129375/dataset/tts_audio_diff_ref/audio_1088.wav,video
博尔塔拉州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1089.wav,city
洛阳市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1090.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1091.wav,city
我想看11岁的电视剧。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1092.wav,video
我想听刘德华的歌曲,/home/v2129375/dataset/tts_audio_diff_ref/audio_1093.wav,music
我想点播兔小贝儿歌的三个和尚的点播视频。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1094.wav,video
延边自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1095.wav,city
周口市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1096.wav,city
我想看电视剧没有共产党就没有新中国,/home/v2129375/dataset/tts_audio_diff_ref/audio_1097.wav,video
沈阳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1098.wav,city
我想点播五月天的《心之所向》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1099.wav,music
丽江的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1100.wav,city
三明市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1101.wav,city
南阳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1102.wav,city
我想点播郑丽君的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1103.wav,music
果洛自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1104.wav,city
吉林的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1105.wav,city
我想点播小娟与一峰的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1106.wav,music
我想点播电视剧轩辕剑之汉之云,/home/v2129375/dataset/tts_audio_diff_ref/audio_1107.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1108.wav,city
首尔的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1109.wav,city
我想点播刘洪刚的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1110.wav,music
我想点播米奇妙妙屋,/home/v2129375/dataset/tts_audio_diff_ref/audio_1111.wav,video
我想点播电视剧杀手十三上,/home/v2129375/dataset/tts_audio_diff_ref/audio_1112.wav,video
我想点播盲人追凶,/home/v2129375/dataset/tts_audio_diff_ref/audio_1113.wav,video
我想点播伍佰的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1114.wav,music
我想点播郭津彤的《囚鸟》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1115.wav,music
武威的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1116.wav,city
我想看电视剧人民的名义,/home/v2129375/dataset/tts_audio_diff_ref/audio_1117.wav,video
乌鲁木齐的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1118.wav,city
我想点播电视剧《将军的选择》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1119.wav,video
我想点播西游记,/home/v2129375/dataset/tts_audio_diff_ref/audio_1120.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1121.wav,city
我想点播兔小贝儿歌,/home/v2129375/dataset/tts_audio_diff_ref/audio_1122.wav,video
墨尔本的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1123.wav,city
我想看电视剧放逐香港版,/home/v2129375/dataset/tts_audio_diff_ref/audio_1124.wav,video
我想点播电视剧大好时光,/home/v2129375/dataset/tts_audio_diff_ref/audio_1125.wav,video
我想看闪电侠,/home/v2129375/dataset/tts_audio_diff_ref/audio_1126.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1127.wav,city
南昌的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1128.wav,city
合肥今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1129.wav,city
钦州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1130.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1131.wav,city
我想点播周彦宏的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1132.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1133.wav,city
我想看电影北京遇上西雅图,/home/v2129375/dataset/tts_audio_diff_ref/audio_1134.wav,video
丽水天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1135.wav,city
我想看《熊出没》变形记。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1136.wav,video
我想点播电视剧赌霸,/home/v2129375/dataset/tts_audio_diff_ref/audio_1137.wav,video
我想点播刘欢的《你是我的》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1138.wav,music
我想点播辛萌的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1139.wav,music
我想点播蒙面唱将猜猜猜,/home/v2129375/dataset/tts_audio_diff_ref/audio_1140.wav,video
南通市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1141.wav,city
我想点播小猪佩奇,/home/v2129375/dataset/tts_audio_diff_ref/audio_1142.wav,video
首尔的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1143.wav,city
通辽的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1144.wav,city
衡阳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1145.wav,city
