path,manual_transcript
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0348/BAC009S0348W0456.wav,一些美容机构或个人非法注射玻尿酸
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0046/BAC009S0046W0359.wav,频频有跑马拉松做运动的照片曝出
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0711/BAC009S0711W0321.wav,根据记者的不完全统计
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0170/BAC009S0170W0146.wav,预订选位支付等环节都在线上完成
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0184/BAC009S0184W0209.wav,银监会继续将表外业务纳入监管重点
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0192/BAC009S0192W0454.wav,天心区法院开庭审理此案
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0168/BAC009S0168W0440.wav,法制晚报讯实习记者张婷今天上午
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0195/BAC009S0195W0339.wav,最根本的原因就是我们的目标不高信心不足
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0127/BAC009S0127W0230.wav,尽管我们还没有收到政策的正式通知
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0353/BAC009S0353W0124.wav,前海人寿争夺控权失利
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0209/BAC009S0209W0156.wav,一增一减之间给房企带来的便是更多的负债
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0513/BAC009S0513W0155.wav,往往很难符合本土消费群体的国情
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0509/BAC009S0509W0322.wav,在增强企业自身实力的同时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0172/BAC009S0172W0229.wav,考虑到台资劵商主要以自营经纪等业务为主
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0349/BAC009S0349W0318.wav,再到此次分区免清洗洗衣机引领的健康分区洗
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0015/BAC009S0015W0215.wav,剧毒化学品目录
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0190/BAC009S0190W0436.wav,轨交警方破获一起轨交车厢内发生的盗窃案
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0336/BAC009S0336W0403.wav,四名次奖获得者分别颁发奖盘一个奖牌一枚
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0120/BAC009S0120W0184.wav,住宅投资占全国房地产开发投资的比重超过三分之二
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0166/BAC009S0166W0275.wav,三星如今也不走高端智能手机的路线
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0006/BAC009S0006W0308.wav,在计算机深度学习技术近年取得突破后
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0195/BAC009S0195W0199.wav,而中医中药主要针对的领域就是慢性病
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0597/BAC009S0597W0440.wav,深圳罗湖公安分局已对该案作撤案处理
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0128/BAC009S0128W0334.wav,可直观高效地帮助提升足球训练水平
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0244/BAC009S0244W0342.wav,没能在任何一个项目上折桂
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0338/BAC009S0338W0451.wav,其后继续向东北方向移动
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0708/BAC009S0708W0209.wav,落后产能产能的界定标准这两年发生了变化
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0717/BAC009S0717W0405.wav,也是诸多神秘生物的栖息之地
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0103/BAC009S0103W0365.wav,如今是不是成为了你的禁区
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0155/BAC009S0155W0328.wav,从去年的销售情况来看
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0027/BAC009S0027W0387.wav,跑到三五公里的时候我真的感觉那种极限的感觉来了
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0222/BAC009S0222W0356.wav,唐人马球马术俱乐部董事长
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0076/BAC009S0076W0405.wav,从布光的预告片来看
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0355/BAC009S0355W0144.wav,希望做一个绿色企业
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0511/BAC009S0511W0275.wav,最起码没有因为不想见记者
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0205/BAC009S0205W0204.wav,除北京上海两市外
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0708/BAC009S0708W0178.wav,监管部门此前出台的根据地域差异
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0220/BAC009S0220W0416.wav,曾和韩瑜交往过四年的艺人李政颖
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0072/BAC009S0072W0218.wav,并对企业实行动态监测和分类管理
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0130/BAC009S0130W0307.wav,一位技术专家向记者做了形象比喻
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0521/BAC009S0521W0455.wav,回家与丈夫在沙发上看电视剧
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0005/BAC009S0005W0195.wav,才能重建声誉让全球的投资者再次对他们有信心
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0061/BAC009S0061W0454.wav,路痴小偷只记住二七塔
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0183/BAC009S0183W0494.wav,晨报记者宋杰报道昨日
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0128/BAC009S0128W0226.wav,在目前对人民币长期升值的预期下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0241/BAC009S0241W0372.wav,谈到自己保持良好身材的秘诀
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0167/BAC009S0167W0485.wav,南京雨花台警方接到湖南末阳市警方消息
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0049/BAC009S0049W0306.wav,国务院于五月初公布了中国制造二万一千零二十五
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0711/BAC009S0711W0171.wav,城市之间不论供需博弈还是量价变动
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0158/BAC009S0158W0398.wav,五角大楼局部结构损坏并坍塌
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0247/BAC009S0247W0244.wav,两会及派出机构将密切配合
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0202/BAC009S0202W0129.wav,另一个好处就是可以联合土地一级开发商
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0193/BAC009S0193W0379.wav,孙杨一千五百米自由泳决赛前意外退赛
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0051/BAC009S0051W0384.wav,第三回合双方依然比较谨慎
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0219/BAC009S0219W0180.wav,一区多园式大框架囊括福州厦门泉州平潭
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0197/BAC009S0197W0448.wav,兄妹河边嬉戏不慎落水妹妹被救哥哥不幸溺亡
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0008/BAC009S0008W0186.wav,将确立其在一线城市的领军地位
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0124/BAC009S0124W0434.wav,涉嫌敲诈勒索罪被刑事拘留
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0714/BAC009S0714W0180.wav,三三零新政不期而至
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0512/BAC009S0512W0437.wav,小丽于当晚永远的离开了人世
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0512/BAC009S0512W0408.wav,他拍戏表现好好
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0072/BAC009S0072W0190.wav,大公的评级是客观公正的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0050/BAC009S0050W0138.wav,这也是境内公司债受到民企追捧的重要原因
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0169/BAC009S0169W0191.wav,六段外控护栏管接线图
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0084/BAC009S0084W0349.wav,在我们进行体育锻炼的时候
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0071/BAC009S0071W0389.wav,新兴的赛事如雨后春笋一样
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0597/BAC009S0597W0124.wav,复华置地董事长王新在当天的发布会上强调
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0024/BAC009S0024W0359.wav,有现场工作人员递上矿泉水
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0353/BAC009S0353W0353.wav,田径运动魅力征服一切
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0110/BAC009S0110W0196.wav,上交所抑炒新扶蓝筹
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0655/BAC009S0655W0316.wav,又存在什么安全隐患
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0107/BAC009S0107W0492.wav,受害村民家再遭骚扰
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0099/BAC009S0099W0481.wav,晨报讯先是自称文工团女演员
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0213/BAC009S0213W0344.wav,让训练环境和气氛更有亲和力
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0015/BAC009S0015W0205.wav,相关公司股票走势
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0139/BAC009S0139W0127.wav,包括建行工行农行首套房贷利率都在八点八折
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0701/BAC009S0701W0224.wav,公务员缴纳的参保费
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0223/BAC009S0223W0404.wav,对于超人的威胁到底有多大
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0083/BAC009S0083W0377.wav,毕竟这只是超级联赛
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0712/BAC009S0712W0495.wav,但在拆迁组长吴某的帮助下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0228/BAC009S0228W0236.wav,曾汉林则以单位犯罪的主要责任人被定罪
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0073/BAC009S0073W0153.wav,房地产企业和海外融资难度提高
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0231/BAC009S0231W0130.wav,八月北上广深成交量整体降幅超过百分之二十
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0338/BAC009S0338W0434.wav,茂名水上旅游风景区全部高速客船确已停航
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0240/BAC009S0240W0447.wav,附近村民发生后报警并施救
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0184/BAC009S0184W0301.wav,全球市场排名已经下滑至第十五名
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0160/BAC009S0160W0164.wav,合同销售金额
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0041/BAC009S0041W0208.wav,既没有承认继续由平安证券保荐
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0109/BAC009S0109W0323.wav,但没有人放弃自己平台的建设
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0179/BAC009S0179W0445.wav,任性男女坐错公交车从车窗跳下因车等红灯未受伤
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0067/BAC009S0067W0149.wav,预计房价同比降幅将会收窄
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0251/BAC009S0251W0274.wav,国内互联网金融大佬们千万不要掉以轻心
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0087/BAC009S0087W0490.wav,抢走了一名女子装有两万元现金的包
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0133/BAC009S0133W0363.wav,卡特科尔阿什梅德博尔特再次战胜美国队夺冠
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0352/BAC009S0352W0319.wav,新能源汽车也将成为北京未来的发展方向
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0029/BAC009S0029W0362.wav,谢震业和莫有雪再次强调了一下细节的处理
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0421/BAC009S0421W0300.wav,库克同性恋不是新鲜事
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0710/BAC009S0710W0367.wav,将产生不同程度的推动作用
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0104/BAC009S0104W0160.wav,七十个城市房价同比首次由降转升
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0191/BAC009S0191W0446.wav,夫妻俩投入股市的钱就被牢牢套死了
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0145/BAC009S0145W0421.wav,并将在八月在港补摆喜酒
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0249/BAC009S0249W0379.wav,并且取得了最近的二连胜
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0122/BAC009S0122W0415.wav,前去参加巴黎时装周的石贞善并没有受婚变传闻影响
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0345/BAC009S0345W0125.wav,三好社区幸福小镇的命题核心
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0226/BAC009S0226W0309.wav,针对伯恩光学与露笑科技的结盟
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0182/BAC009S0182W0437.wav,京华时报讯记者古晓宇昨天
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0233/BAC009S0233W0146.wav,在上海深圳等一线城市
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0101/BAC009S0101W0308.wav,产能爬坡是多个因素导致的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0041/BAC009S0041W0466.wav,骗取王某及其家人财产
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0008/BAC009S0008W0218.wav,并组织产险公司进行了样本公司测试
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0168/BAC009S0168W0339.wav,中国将在两项大赛的带动下
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0069/BAC009S0069W0329.wav,后续的配套也要逐步根据标准改动
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0054/BAC009S0054W0167.wav,根据中原地产发布的针对二十二个城市的监测报告显示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0044/BAC009S0044W0429.wav,没想到四日晚九把刀到实践大学力挺柯震东演讲
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0153/BAC009S0153W0169.wav,价格下降的城市二百个
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0352/BAC009S0352W0192.wav,对于资产业务的独立性要求
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0104/BAC009S0104W0410.wav,因不知歌手出场时间空等一个多小时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0144/BAC009S0144W0395.wav,但准备会的六名成员竟无一人是设计界专业人士
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0250/BAC009S0250W0340.wav,今天双方将进行后五场比赛的争夺
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0081/BAC009S0081W0281.wav,拥有七万多付费用户
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0136/BAC009S0136W0341.wav,张培萌跑出了十秒零四的惊人成绩
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0208/BAC009S0208W0432.wav,公司逼怀孕员工离职法院判其赔员工三万馀元
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0716/BAC009S0716W0181.wav,一些小型中介甚至跑路
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0345/BAC009S0345W0390.wav,其中二人低血糖二人严重脱血二人心梗
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0176/BAC009S0176W0299.wav,即使政府提供一半补贴
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0714/BAC009S0714W0434.wav,一条拔牙影响记忆的消息广为流传
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0194/BAC009S0194W0235.wav,而且还呈上升的趋势
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0601/BAC009S0601W0284.wav,起床难是每个上班族都会遇到问题
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0074/BAC009S0074W0178.wav,成为带动一二线土地市场回暖的主要动因
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0166/BAC009S0166W0419.wav,周杰伦晒出和老婆凌昆以及岳母的合影
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0053/BAC009S0053W0205.wav,第十七条本办法自公布之日起施行
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0421/BAC009S0421W0122.wav,还有多家房地产上市公司同样面临存货大增的局面
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0134/BAC009S0134W0416.wav,要更加民主的和她谈问题
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0040/BAC009S0040W0253.wav,花费六五百万美元进行研发
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0714/BAC009S0714W0126.wav,陶红兵称做到五千万利润一点问题也没有
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0361/BAC009S0361W0428.wav,而功夫瑜伽是中国和印度首部合拍片
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0010/BAC009S0010W0310.wav,但人脸识别在金融领域和安防领域有所不同
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0094/BAC009S0094W0474.wav,上海地铁方面已查获一点六万人次各类逃票人员
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0238/BAC009S0238W0485.wav,晚上准时回家吃饭的比例只有四分之一
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0204/BAC009S0204W0184.wav,导致项目资金亏空楼盘烂尾
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0064/BAC009S0064W0322.wav,国内外的智能硬件团队都还没有形成气候和生态
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0246/BAC009S0246W0305.wav,对于推自主品牌电视
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0512/BAC009S0512W0296.wav,另一方面旭东更善于面对媒体
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0087/BAC009S0087W0464.wav,两名医生遭患者家属暴力殴打
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0016/BAC009S0016W0182.wav,但业内人士已经开始理性思考这股风潮
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0195/BAC009S0195W0447.wav,称塘溪卫生院厕所内有人在进行毒品交易
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0054/BAC009S0054W0413.wav,古天乐于十四年前为无线演出的电视剧寻秦记
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0664/BAC009S0664W0125.wav,中小房企基本上都看不到了
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0026/BAC009S0026W0340.wav,除了针对炎热的天气进行了训练
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0663/BAC009S0663W0460.wav,而灾后也将发放三个月的过渡期生活救助
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0140/BAC009S0140W0404.wav,虽然该片大明星云集
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0167/BAC009S0167W0370.wav,蛰伏已久的中国足球
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0020/BAC009S0020W0363.wav,加拿大德国肯尼亚牙买加美国则瓜分剩馀五金
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0095/BAC009S0095W0248.wav,将针对审计发现的问题
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0181/BAC009S0181W0425.wav,夏天不断转动跟爸爸一直聊天
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0047/BAC009S0047W0257.wav,而竞争对手三星在华市场份额却在持续缩水
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0153/BAC009S0153W0413.wav,某诊所封区为小周周打卡介苗
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0251/BAC009S0251W0235.wav,结合市场发展的需要
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0057/BAC009S0057W0156.wav,而且有的地方还出台了集体建设用地流转的政策法规
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0059/BAC009S0059W0483.wav,批发价的涨幅则超过了百分之七十六
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0228/BAC009S0228W0195.wav,在一定量的范围当中对人体是安全的
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0067/BAC009S0067W0393.wav,在今年八月的北京世锦赛上
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0362/BAC009S0362W0422.wav,对晒签名书的粉丝表示顺利收到就好
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0062/BAC009S0062W0322.wav,互动性将是超级电脑研究人脑工程的重要基础
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0243/BAC009S0243W0140.wav,新春感恩特惠
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0245/BAC009S0245W0263.wav,此前黑莓引以为傲的安全性能
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0340/BAC009S0340W0176.wav,意外地在最后几天火了一把
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0170/BAC009S0170W0222.wav,在卫星遥感监测的基础上
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0350/BAC009S0350W0383.wav,当饶静文说到这里时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0662/BAC009S0662W0223.wav,这些制度障碍的存在会制造出劳动力供需摩擦
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0082/BAC009S0082W0388.wav,跑者普世价值远不止这些
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0156/BAC009S0156W0454.wav,浑身留下十一处弹孔
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0161/BAC009S0161W0204.wav,但丙类户是目前债市中活跃的交易群体
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0052/BAC009S0052W0309.wav,收盘价二十七点零六元以及南风股份三万四
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0343/BAC009S0343W0472.wav,给孩子们补了全票四百元后才上车
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0247/BAC009S0247W0252.wav,指导意见的发布
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0073/BAC009S0073W0445.wav,欧阳大柱与妻女国庆期间看望邱富姣夫妇
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0093/BAC009S0093W0340.wav,将为所有执着于自我蜕变和坚定自信的女性跑者
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0223/BAC009S0223W0396.wav,为宝贵的八强入场券放手一搏
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0516/BAC009S0516W0467.wav,原始来源是台湾某宅男论坛
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0054/BAC009S0054W0160.wav,一些中小企业表现也很抢眼
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0218/BAC009S0218W0475.wav,而案件中多项焦点争议难去
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0138/BAC009S0138W0148.wav,在预测未来房地产市场走势向好的同时
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0224/BAC009S0224W0270.wav,成功了实物化了就是创新
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0656/BAC009S0656W0465.wav,一零时零三分就发布了高温橙色预警信号
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0721/BAC009S0721W0311.wav,在中电投集团和中电国际任职期间
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0226/BAC009S0226W0301.wav,物联网只是人类进入虚拟与现实结合之前的过渡
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0660/BAC009S0660W0410.wav,在圈内传为佳话
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0656/BAC009S0656W0358.wav,最后她坦言在比赛中不会关注其他人的表现
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0517/BAC009S0517W0252.wav,信披违法违规屡禁不止的背后
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0050/BAC009S0050W0206.wav,因其涉及公众投资者
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0111/BAC009S0111W0405.wav,施瓦辛格没有出现在海报中
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0075/BAC009S0075W0346.wav,而钠会锁住体内水分
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0717/BAC009S0717W0450.wav,和千千万万个电脑爱好者不同
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0190/BAC009S0190W0372.wav,也要积极创造一切条件
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0163/BAC009S0163W0324.wav,而在大众在华的中期计划里
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0092/BAC009S0092W0471.wav,多个消息源向中国青年报记者证实
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0075/BAC009S0075W0285.wav,移动用户之间的交互影响更为明显
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0111/BAC009S0111W0268.wav,这为下一步制定具体的执行方案打下了基础
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0028/BAC009S0028W0387.wav,李辉阳要么是一个隐形富豪
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0049/BAC009S0049W0225.wav,财政部税务局住建部央行等中央职能部门
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0205/BAC009S0205W0495.wav,通讯员润萱现代快报记者林智
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0033/BAC009S0033W0414.wav,刘若英婚后出席新书我敢在你怀里孤独签书会
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0521/BAC009S0521W0214.wav,而又想提前享受消费的人群
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0352/BAC009S0352W0255.wav,文章关键词三星
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0199/BAC009S0199W0228.wav,按照风险可控商业可持续原则给予积极支持
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0345/BAC009S0345W0370.wav,今年北马设有公益跑和亲子跑等其他参与形式
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0034/BAC009S0034W0229.wav,能解决的问题绝不推脱
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0201/BAC009S0201W0123.wav,受益于今年以来不断回暖的省城住宅市场
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0116/BAC009S0116W0256.wav,而是与当地政府以及渠道商之间的深层次关系
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0245/BAC009S0245W0225.wav,本次修订还以年报准则为依据
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0145/BAC009S0145W0270.wav,三星以两千五百四十一项专利排在第一位
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0112/BAC009S0112W0268.wav,微软二零一四年十一月的数据显示
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0203/BAC009S0203W0333.wav,亿航旗下除了旗舰产品
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0098/BAC009S0098W0242.wav,三部门发布对外投资国别产业指引
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0515/BAC009S0515W0395.wav,希望通过这些趣味动作吸引更多观众的注目
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0128/BAC009S0128W0264.wav,并主导了朗讯公司的股票上市计划
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0228/BAC009S0228W0355.wav,但毕竟是向上的趋势
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0033/BAC009S0033W0306.wav,就是为了在合作中学习
/home/v2129375/dataset/aishell1/data_aishell/wav/train/S0351/BAC009S0351W0136.wav,拿出一定比例用于发展众创空间
